,OPR_DT_PT,OPR_HR_PT,OPR_INTERVAL,NODE_ID,GROUP,POS,$_MWH,INTERVAL_START_PT,INTERVAL_END_PT
3173,2019-03-17,3,0,ZP26SLAK_5_N001,201,1,35.646159999999995,2019-03-17 02:00:00+00:00,2019-03-17 03:00:00+00:00
3176,2019-03-17,4,0,ZP26SLAK_5_N001,201,1,35.72378,2019-03-17 03:00:00+00:00,2019-03-17 04:00:00+00:00
3179,2019-03-17,5,0,ZP26SLAK_5_N001,201,1,33.166909999999994,2019-03-17 04:00:00+00:00,2019-03-17 05:00:00+00:00
3182,2019-03-17,6,0,ZP26SLAK_5_N001,201,1,36.20712,2019-03-17 05:00:00+00:00,2019-03-17 06:00:00+00:00
3185,2019-03-17,7,0,ZP26SLAK_5_N001,201,1,41.33495,2019-03-17 06:00:00+00:00,2019-03-17 07:00:00+00:00
3188,2019-03-17,8,0,ZP26SLAK_5_N001,201,1,38.71204,2019-03-17 07:00:00+00:00,2019-03-17 08:00:00+00:00
3191,2019-03-17,9,0,ZP26SLAK_5_N001,201,1,29.3771,2019-03-17 08:00:00+00:00,2019-03-17 09:00:00+00:00
3194,2019-03-17,10,0,ZP26SLAK_5_N001,201,1,10.54385,2019-03-17 09:00:00+00:00,2019-03-17 10:00:00+00:00
3197,2019-03-17,11,0,ZP26SLAK_5_N001,201,1,0.03999,2019-03-17 10:00:00+00:00,2019-03-17 11:00:00+00:00
3200,2019-03-17,12,0,ZP26SLAK_5_N001,201,1,-0.00965,2019-03-17 11:00:00+00:00,2019-03-17 12:00:00+00:00
3203,2019-03-17,13,0,ZP26SLAK_5_N001,201,1,-0.00965,2019-03-17 12:00:00+00:00,2019-03-17 13:00:00+00:00
3206,2019-03-17,14,0,ZP26SLAK_5_N001,201,1,5e-05,2019-03-17 13:00:00+00:00,2019-03-17 14:00:00+00:00
3209,2019-03-17,15,0,ZP26SLAK_5_N001,201,1,0.029089999999999998,2019-03-17 14:00:00+00:00,2019-03-17 15:00:00+00:00
3212,2019-03-17,16,0,ZP26SLAK_5_N001,201,1,0.723,2019-03-17 15:00:00+00:00,2019-03-17 16:00:00+00:00
3215,2019-03-17,17,0,ZP26SLAK_5_N001,201,1,2.59522,2019-03-17 16:00:00+00:00,2019-03-17 17:00:00+00:00
3218,2019-03-17,18,0,ZP26SLAK_5_N001,201,1,30.717570000000002,2019-03-17 17:00:00+00:00,2019-03-17 18:00:00+00:00
3221,2019-03-17,19,0,ZP26SLAK_5_N001,201,1,51.016659999999995,2019-03-17 18:00:00+00:00,2019-03-17 19:00:00+00:00
3224,2019-03-17,20,0,ZP26SLAK_5_N001,201,1,73.04566,2019-03-17 19:00:00+00:00,2019-03-17 20:00:00+00:00
3227,2019-03-17,21,0,ZP26SLAK_5_N001,201,1,59.178290000000004,2019-03-17 20:00:00+00:00,2019-03-17 21:00:00+00:00
3230,2019-03-17,22,0,ZP26SLAK_5_N001,201,1,51.78722,2019-03-17 21:00:00+00:00,2019-03-17 22:00:00+00:00
3233,2019-03-17,23,0,ZP26SLAK_5_N001,201,1,44.09506,2019-03-17 22:00:00+00:00,2019-03-17 23:00:00+00:00
3236,2019-03-17,24,0,ZP26SLAK_5_N001,201,1,40.293659999999996,2019-03-17 23:00:00+00:00,2019-03-18 00:00:00+00:00
3239,2019-03-18,1,0,ZP26SLAK_5_N001,213,1,36.690529999999995,2019-03-18 00:00:00+00:00,2019-03-18 01:00:00+00:00
3242,2019-03-18,2,0,ZP26SLAK_5_N001,213,1,33.24047,2019-03-18 01:00:00+00:00,2019-03-18 02:00:00+00:00
3245,2019-03-18,3,0,ZP26SLAK_5_N001,213,1,31.630509999999997,2019-03-18 02:00:00+00:00,2019-03-18 03:00:00+00:00
3248,2019-03-18,4,0,ZP26SLAK_5_N001,213,1,31.343459999999997,2019-03-18 03:00:00+00:00,2019-03-18 04:00:00+00:00
3251,2019-03-18,5,0,ZP26SLAK_5_N001,213,1,33.17954,2019-03-18 04:00:00+00:00,2019-03-18 05:00:00+00:00
3254,2019-03-18,6,0,ZP26SLAK_5_N001,213,1,38.92015,2019-03-18 05:00:00+00:00,2019-03-18 06:00:00+00:00
3257,2019-03-18,7,0,ZP26SLAK_5_N001,213,1,57.88794,2019-03-18 06:00:00+00:00,2019-03-18 07:00:00+00:00
3260,2019-03-18,8,0,ZP26SLAK_5_N001,213,1,57.69195,2019-03-18 07:00:00+00:00,2019-03-18 08:00:00+00:00
3263,2019-03-18,9,0,ZP26SLAK_5_N001,213,1,39.27514,2019-03-18 08:00:00+00:00,2019-03-18 09:00:00+00:00
3266,2019-03-18,10,0,ZP26SLAK_5_N001,213,1,26.3206,2019-03-18 09:00:00+00:00,2019-03-18 10:00:00+00:00
3269,2019-03-18,11,0,ZP26SLAK_5_N001,213,1,20.38719,2019-03-18 10:00:00+00:00,2019-03-18 11:00:00+00:00
3272,2019-03-18,12,0,ZP26SLAK_5_N001,213,1,16.42826,2019-03-18 11:00:00+00:00,2019-03-18 12:00:00+00:00
3275,2019-03-18,13,0,ZP26SLAK_5_N001,213,1,15.8859,2019-03-18 12:00:00+00:00,2019-03-18 13:00:00+00:00
3278,2019-03-18,14,0,ZP26SLAK_5_N001,213,1,16.1533,2019-03-18 13:00:00+00:00,2019-03-18 14:00:00+00:00
3281,2019-03-18,15,0,ZP26SLAK_5_N001,213,1,18.29614,2019-03-18 14:00:00+00:00,2019-03-18 15:00:00+00:00
3284,2019-03-18,16,0,ZP26SLAK_5_N001,213,1,25.77724,2019-03-18 15:00:00+00:00,2019-03-18 16:00:00+00:00
3287,2019-03-18,17,0,ZP26SLAK_5_N001,213,1,28.213520000000003,2019-03-18 16:00:00+00:00,2019-03-18 17:00:00+00:00
3290,2019-03-18,18,0,ZP26SLAK_5_N001,213,1,38.02864,2019-03-18 17:00:00+00:00,2019-03-18 18:00:00+00:00
3293,2019-03-18,19,0,ZP26SLAK_5_N001,213,1,55.784969999999994,2019-03-18 18:00:00+00:00,2019-03-18 19:00:00+00:00
3296,2019-03-18,20,0,ZP26SLAK_5_N001,213,1,79.92699,2019-03-18 19:00:00+00:00,2019-03-18 20:00:00+00:00
3299,2019-03-18,21,0,ZP26SLAK_5_N001,213,1,58.572880000000005,2019-03-18 20:00:00+00:00,2019-03-18 21:00:00+00:00
3302,2019-03-18,22,0,ZP26SLAK_5_N001,213,1,54.57065,2019-03-18 21:00:00+00:00,2019-03-18 22:00:00+00:00
3305,2019-03-18,23,0,ZP26SLAK_5_N001,213,1,48.482929999999996,2019-03-18 22:00:00+00:00,2019-03-18 23:00:00+00:00
3308,2019-03-18,24,0,ZP26SLAK_5_N001,213,1,39.09013,2019-03-18 23:00:00+00:00,2019-03-19 00:00:00+00:00
3311,2019-03-19,1,0,ZP26SLAK_5_N001,225,1,34.6816,2019-03-19 00:00:00+00:00,2019-03-19 01:00:00+00:00
3314,2019-03-19,2,0,ZP26SLAK_5_N001,225,1,32.04583,2019-03-19 01:00:00+00:00,2019-03-19 02:00:00+00:00
3317,2019-03-19,3,0,ZP26SLAK_5_N001,225,1,32.11466,2019-03-19 02:00:00+00:00,2019-03-19 03:00:00+00:00
3320,2019-03-19,4,0,ZP26SLAK_5_N001,225,1,32.73425,2019-03-19 03:00:00+00:00,2019-03-19 04:00:00+00:00
3323,2019-03-19,5,0,ZP26SLAK_5_N001,225,1,33.11698,2019-03-19 04:00:00+00:00,2019-03-19 05:00:00+00:00
3326,2019-03-19,6,0,ZP26SLAK_5_N001,225,1,40.80446,2019-03-19 05:00:00+00:00,2019-03-19 06:00:00+00:00
3329,2019-03-19,7,0,ZP26SLAK_5_N001,225,1,55.526140000000005,2019-03-19 06:00:00+00:00,2019-03-19 07:00:00+00:00
3332,2019-03-19,8,0,ZP26SLAK_5_N001,225,1,51.22824,2019-03-19 07:00:00+00:00,2019-03-19 08:00:00+00:00
3335,2019-03-19,9,0,ZP26SLAK_5_N001,225,1,38.14178,2019-03-19 08:00:00+00:00,2019-03-19 09:00:00+00:00
3338,2019-03-19,10,0,ZP26SLAK_5_N001,225,1,31.406809999999997,2019-03-19 09:00:00+00:00,2019-03-19 10:00:00+00:00
3341,2019-03-19,11,0,ZP26SLAK_5_N001,225,1,27.033379999999998,2019-03-19 10:00:00+00:00,2019-03-19 11:00:00+00:00
3344,2019-03-19,12,0,ZP26SLAK_5_N001,225,1,23.31026,2019-03-19 11:00:00+00:00,2019-03-19 12:00:00+00:00
3347,2019-03-19,13,0,ZP26SLAK_5_N001,225,1,22.838420000000003,2019-03-19 12:00:00+00:00,2019-03-19 13:00:00+00:00
3350,2019-03-19,14,0,ZP26SLAK_5_N001,225,1,24.45666,2019-03-19 13:00:00+00:00,2019-03-19 14:00:00+00:00
3353,2019-03-19,15,0,ZP26SLAK_5_N001,225,1,27.42385,2019-03-19 14:00:00+00:00,2019-03-19 15:00:00+00:00
3356,2019-03-19,16,0,ZP26SLAK_5_N001,225,1,32.71145,2019-03-19 15:00:00+00:00,2019-03-19 16:00:00+00:00
3359,2019-03-19,17,0,ZP26SLAK_5_N001,225,1,30.187920000000002,2019-03-19 16:00:00+00:00,2019-03-19 17:00:00+00:00
3362,2019-03-19,18,0,ZP26SLAK_5_N001,225,1,35.96029,2019-03-19 17:00:00+00:00,2019-03-19 18:00:00+00:00
3365,2019-03-19,19,0,ZP26SLAK_5_N001,225,1,49.29692,2019-03-19 18:00:00+00:00,2019-03-19 19:00:00+00:00
3368,2019-03-19,20,0,ZP26SLAK_5_N001,225,1,63.9879,2019-03-19 19:00:00+00:00,2019-03-19 20:00:00+00:00
3371,2019-03-19,21,0,ZP26SLAK_5_N001,225,1,48.46317,2019-03-19 20:00:00+00:00,2019-03-19 21:00:00+00:00
3374,2019-03-19,22,0,ZP26SLAK_5_N001,225,1,45.32134,2019-03-19 21:00:00+00:00,2019-03-19 22:00:00+00:00
3377,2019-03-19,23,0,ZP26SLAK_5_N001,225,1,37.46402,2019-03-19 22:00:00+00:00,2019-03-19 23:00:00+00:00
3380,2019-03-19,24,0,ZP26SLAK_5_N001,225,1,35.184059999999995,2019-03-19 23:00:00+00:00,2019-03-20 00:00:00+00:00
3383,2019-03-20,1,0,ZP26SLAK_5_N001,237,1,30.72492,2019-03-20 00:00:00+00:00,2019-03-20 01:00:00+00:00
3386,2019-03-20,2,0,ZP26SLAK_5_N001,237,1,29.97327,2019-03-20 01:00:00+00:00,2019-03-20 02:00:00+00:00
3389,2019-03-20,3,0,ZP26SLAK_5_N001,237,1,28.15956,2019-03-20 02:00:00+00:00,2019-03-20 03:00:00+00:00
3392,2019-03-20,4,0,ZP26SLAK_5_N001,237,1,28.06819,2019-03-20 03:00:00+00:00,2019-03-20 04:00:00+00:00
3395,2019-03-20,5,0,ZP26SLAK_5_N001,237,1,29.07279,2019-03-20 04:00:00+00:00,2019-03-20 05:00:00+00:00
3398,2019-03-20,6,0,ZP26SLAK_5_N001,237,1,37.42634,2019-03-20 05:00:00+00:00,2019-03-20 06:00:00+00:00
3401,2019-03-20,7,0,ZP26SLAK_5_N001,237,1,51.12908,2019-03-20 06:00:00+00:00,2019-03-20 07:00:00+00:00
3404,2019-03-20,8,0,ZP26SLAK_5_N001,237,1,53.05153000000001,2019-03-20 07:00:00+00:00,2019-03-20 08:00:00+00:00
3407,2019-03-20,9,0,ZP26SLAK_5_N001,237,1,39.22716,2019-03-20 08:00:00+00:00,2019-03-20 09:00:00+00:00
3410,2019-03-20,10,0,ZP26SLAK_5_N001,237,1,32.76817,2019-03-20 09:00:00+00:00,2019-03-20 10:00:00+00:00
3413,2019-03-20,11,0,ZP26SLAK_5_N001,237,1,31.14903,2019-03-20 10:00:00+00:00,2019-03-20 11:00:00+00:00
3416,2019-03-20,12,0,ZP26SLAK_5_N001,237,1,30.66208,2019-03-20 11:00:00+00:00,2019-03-20 12:00:00+00:00
3419,2019-03-20,13,0,ZP26SLAK_5_N001,237,1,28.543490000000002,2019-03-20 12:00:00+00:00,2019-03-20 13:00:00+00:00
3422,2019-03-20,14,0,ZP26SLAK_5_N001,237,1,25.206120000000002,2019-03-20 13:00:00+00:00,2019-03-20 14:00:00+00:00
3425,2019-03-20,15,0,ZP26SLAK_5_N001,237,1,26.04355,2019-03-20 14:00:00+00:00,2019-03-20 15:00:00+00:00
3428,2019-03-20,16,0,ZP26SLAK_5_N001,237,1,27.107940000000003,2019-03-20 15:00:00+00:00,2019-03-20 16:00:00+00:00
3431,2019-03-20,17,0,ZP26SLAK_5_N001,237,1,28.328090000000003,2019-03-20 16:00:00+00:00,2019-03-20 17:00:00+00:00
3434,2019-03-20,18,0,ZP26SLAK_5_N001,237,1,34.74479,2019-03-20 17:00:00+00:00,2019-03-20 18:00:00+00:00
3437,2019-03-20,19,0,ZP26SLAK_5_N001,237,1,49.03515,2019-03-20 18:00:00+00:00,2019-03-20 19:00:00+00:00
3440,2019-03-20,20,0,ZP26SLAK_5_N001,237,1,61.11135,2019-03-20 19:00:00+00:00,2019-03-20 20:00:00+00:00
3443,2019-03-20,21,0,ZP26SLAK_5_N001,237,1,55.26108000000001,2019-03-20 20:00:00+00:00,2019-03-20 21:00:00+00:00
3446,2019-03-20,22,0,ZP26SLAK_5_N001,237,1,49.05516,2019-03-20 21:00:00+00:00,2019-03-20 22:00:00+00:00
3449,2019-03-20,23,0,ZP26SLAK_5_N001,237,1,35.962759999999996,2019-03-20 22:00:00+00:00,2019-03-20 23:00:00+00:00
3452,2019-03-20,24,0,ZP26SLAK_5_N001,237,1,32.76573,2019-03-20 23:00:00+00:00,2019-03-21 00:00:00+00:00
3455,2019-03-21,1,0,ZP26SLAK_5_N001,249,1,27.361259999999998,2019-03-21 00:00:00+00:00,2019-03-21 01:00:00+00:00
3458,2019-03-21,2,0,ZP26SLAK_5_N001,249,1,26.08462,2019-03-21 01:00:00+00:00,2019-03-21 02:00:00+00:00
3461,2019-03-21,3,0,ZP26SLAK_5_N001,249,1,25.968329999999998,2019-03-21 02:00:00+00:00,2019-03-21 03:00:00+00:00
3464,2019-03-21,4,0,ZP26SLAK_5_N001,249,1,26.32855,2019-03-21 03:00:00+00:00,2019-03-21 04:00:00+00:00
3467,2019-03-21,5,0,ZP26SLAK_5_N001,249,1,26.684790000000003,2019-03-21 04:00:00+00:00,2019-03-21 05:00:00+00:00
3470,2019-03-21,6,0,ZP26SLAK_5_N001,249,1,36.20368,2019-03-21 05:00:00+00:00,2019-03-21 06:00:00+00:00
3473,2019-03-21,7,0,ZP26SLAK_5_N001,249,1,48.989909999999995,2019-03-21 06:00:00+00:00,2019-03-21 07:00:00+00:00
3476,2019-03-21,8,0,ZP26SLAK_5_N001,249,1,51.60055,2019-03-21 07:00:00+00:00,2019-03-21 08:00:00+00:00
3479,2019-03-21,9,0,ZP26SLAK_5_N001,249,1,31.903940000000002,2019-03-21 08:00:00+00:00,2019-03-21 09:00:00+00:00
3482,2019-03-21,10,0,ZP26SLAK_5_N001,249,1,26.177020000000002,2019-03-21 09:00:00+00:00,2019-03-21 10:00:00+00:00
3485,2019-03-21,11,0,ZP26SLAK_5_N001,249,1,20.37303,2019-03-21 10:00:00+00:00,2019-03-21 11:00:00+00:00
3488,2019-03-21,12,0,ZP26SLAK_5_N001,249,1,14.47396,2019-03-21 11:00:00+00:00,2019-03-21 12:00:00+00:00
3491,2019-03-21,13,0,ZP26SLAK_5_N001,249,1,9.937439999999999,2019-03-21 12:00:00+00:00,2019-03-21 13:00:00+00:00
3494,2019-03-21,14,0,ZP26SLAK_5_N001,249,1,6.78357,2019-03-21 13:00:00+00:00,2019-03-21 14:00:00+00:00
3497,2019-03-21,15,0,ZP26SLAK_5_N001,249,1,6.7343399999999995,2019-03-21 14:00:00+00:00,2019-03-21 15:00:00+00:00
3500,2019-03-21,16,0,ZP26SLAK_5_N001,249,1,10.14897,2019-03-21 15:00:00+00:00,2019-03-21 16:00:00+00:00
3503,2019-03-21,17,0,ZP26SLAK_5_N001,249,1,6.10786,2019-03-21 16:00:00+00:00,2019-03-21 17:00:00+00:00
3506,2019-03-21,18,0,ZP26SLAK_5_N001,249,1,25.375320000000002,2019-03-21 17:00:00+00:00,2019-03-21 18:00:00+00:00
3509,2019-03-21,19,0,ZP26SLAK_5_N001,249,1,39.733290000000004,2019-03-21 18:00:00+00:00,2019-03-21 19:00:00+00:00
3512,2019-03-21,20,0,ZP26SLAK_5_N001,249,1,61.63743,2019-03-21 19:00:00+00:00,2019-03-21 20:00:00+00:00
3515,2019-03-21,21,0,ZP26SLAK_5_N001,249,1,53.21634,2019-03-21 20:00:00+00:00,2019-03-21 21:00:00+00:00
3518,2019-03-21,22,0,ZP26SLAK_5_N001,249,1,43.14825,2019-03-21 21:00:00+00:00,2019-03-21 22:00:00+00:00
3521,2019-03-21,23,0,ZP26SLAK_5_N001,249,1,32.80708,2019-03-21 22:00:00+00:00,2019-03-21 23:00:00+00:00
3524,2019-03-21,24,0,ZP26SLAK_5_N001,249,1,30.807920000000003,2019-03-21 23:00:00+00:00,2019-03-22 00:00:00+00:00
3527,2019-03-22,1,0,ZP26SLAK_5_N001,261,1,25.582910000000002,2019-03-22 00:00:00+00:00,2019-03-22 01:00:00+00:00
3530,2019-03-22,2,0,ZP26SLAK_5_N001,261,1,23.75178,2019-03-22 01:00:00+00:00,2019-03-22 02:00:00+00:00
3533,2019-03-22,3,0,ZP26SLAK_5_N001,261,1,23.492279999999997,2019-03-22 02:00:00+00:00,2019-03-22 03:00:00+00:00
3536,2019-03-22,4,0,ZP26SLAK_5_N001,261,1,24.21207,2019-03-22 03:00:00+00:00,2019-03-22 04:00:00+00:00
3539,2019-03-22,5,0,ZP26SLAK_5_N001,261,1,28.18702,2019-03-22 04:00:00+00:00,2019-03-22 05:00:00+00:00
3542,2019-03-22,6,0,ZP26SLAK_5_N001,261,1,39.28042,2019-03-22 05:00:00+00:00,2019-03-22 06:00:00+00:00
3545,2019-03-22,7,0,ZP26SLAK_5_N001,261,1,54.39236999999999,2019-03-22 06:00:00+00:00,2019-03-22 07:00:00+00:00
3548,2019-03-22,8,0,ZP26SLAK_5_N001,261,1,49.4776,2019-03-22 07:00:00+00:00,2019-03-22 08:00:00+00:00
3551,2019-03-22,9,0,ZP26SLAK_5_N001,261,1,28.52042,2019-03-22 08:00:00+00:00,2019-03-22 09:00:00+00:00
3554,2019-03-22,10,0,ZP26SLAK_5_N001,261,1,22.234560000000002,2019-03-22 09:00:00+00:00,2019-03-22 10:00:00+00:00
3557,2019-03-22,11,0,ZP26SLAK_5_N001,261,1,16.92669,2019-03-22 10:00:00+00:00,2019-03-22 11:00:00+00:00
3560,2019-03-22,12,0,ZP26SLAK_5_N001,261,1,12.91039,2019-03-22 11:00:00+00:00,2019-03-22 12:00:00+00:00
3563,2019-03-22,13,0,ZP26SLAK_5_N001,261,1,11.63487,2019-03-22 12:00:00+00:00,2019-03-22 13:00:00+00:00
3566,2019-03-22,14,0,ZP26SLAK_5_N001,261,1,7.158180000000001,2019-03-22 13:00:00+00:00,2019-03-22 14:00:00+00:00
3569,2019-03-22,15,0,ZP26SLAK_5_N001,261,1,8.33646,2019-03-22 14:00:00+00:00,2019-03-22 15:00:00+00:00
3572,2019-03-22,16,0,ZP26SLAK_5_N001,261,1,11.97734,2019-03-22 15:00:00+00:00,2019-03-22 16:00:00+00:00
3575,2019-03-22,17,0,ZP26SLAK_5_N001,261,1,14.74845,2019-03-22 16:00:00+00:00,2019-03-22 17:00:00+00:00
3578,2019-03-22,18,0,ZP26SLAK_5_N001,261,1,26.237790000000004,2019-03-22 17:00:00+00:00,2019-03-22 18:00:00+00:00
3581,2019-03-22,19,0,ZP26SLAK_5_N001,261,1,42.28836,2019-03-22 18:00:00+00:00,2019-03-22 19:00:00+00:00
3584,2019-03-22,20,0,ZP26SLAK_5_N001,261,1,61.958940000000005,2019-03-22 19:00:00+00:00,2019-03-22 20:00:00+00:00
3587,2019-03-22,21,0,ZP26SLAK_5_N001,261,1,52.9927,2019-03-22 20:00:00+00:00,2019-03-22 21:00:00+00:00
3590,2019-03-22,22,0,ZP26SLAK_5_N001,261,1,43.9798,2019-03-22 21:00:00+00:00,2019-03-22 22:00:00+00:00
3593,2019-03-22,23,0,ZP26SLAK_5_N001,261,1,36.17249,2019-03-22 22:00:00+00:00,2019-03-22 23:00:00+00:00
3596,2019-03-22,24,0,ZP26SLAK_5_N001,261,1,32.63681,2019-03-22 23:00:00+00:00,2019-03-23 00:00:00+00:00
3599,2019-03-23,1,0,ZP26SLAK_5_N001,273,1,29.47462,2019-03-23 00:00:00+00:00,2019-03-23 01:00:00+00:00
3602,2019-03-23,2,0,ZP26SLAK_5_N001,273,1,30.36475,2019-03-23 01:00:00+00:00,2019-03-23 02:00:00+00:00
3605,2019-03-23,3,0,ZP26SLAK_5_N001,273,1,25.89988,2019-03-23 02:00:00+00:00,2019-03-23 03:00:00+00:00
3608,2019-03-23,4,0,ZP26SLAK_5_N001,273,1,25.43574,2019-03-23 03:00:00+00:00,2019-03-23 04:00:00+00:00
3611,2019-03-23,5,0,ZP26SLAK_5_N001,273,1,26.59021,2019-03-23 04:00:00+00:00,2019-03-23 05:00:00+00:00
3614,2019-03-23,6,0,ZP26SLAK_5_N001,273,1,26.742240000000002,2019-03-23 05:00:00+00:00,2019-03-23 06:00:00+00:00
3617,2019-03-23,7,0,ZP26SLAK_5_N001,273,1,33.77196,2019-03-23 06:00:00+00:00,2019-03-23 07:00:00+00:00
3620,2019-03-23,8,0,ZP26SLAK_5_N001,273,1,29.9154,2019-03-23 07:00:00+00:00,2019-03-23 08:00:00+00:00
3623,2019-03-23,9,0,ZP26SLAK_5_N001,273,1,20.15416,2019-03-23 08:00:00+00:00,2019-03-23 09:00:00+00:00
3626,2019-03-23,10,0,ZP26SLAK_5_N001,273,1,7.75616,2019-03-23 09:00:00+00:00,2019-03-23 10:00:00+00:00
3629,2019-03-23,11,0,ZP26SLAK_5_N001,273,1,1.09089,2019-03-23 10:00:00+00:00,2019-03-23 11:00:00+00:00
3632,2019-03-23,12,0,ZP26SLAK_5_N001,273,1,0.01038,2019-03-23 11:00:00+00:00,2019-03-23 12:00:00+00:00
3635,2019-03-23,13,0,ZP26SLAK_5_N001,273,1,-0.03744,2019-03-23 12:00:00+00:00,2019-03-23 13:00:00+00:00
3638,2019-03-23,14,0,ZP26SLAK_5_N001,273,1,-1.20592,2019-03-23 13:00:00+00:00,2019-03-23 14:00:00+00:00
3641,2019-03-23,15,0,ZP26SLAK_5_N001,273,1,-4.21304,2019-03-23 14:00:00+00:00,2019-03-23 15:00:00+00:00
3644,2019-03-23,16,0,ZP26SLAK_5_N001,273,1,-1.5622200000000002,2019-03-23 15:00:00+00:00,2019-03-23 16:00:00+00:00
3647,2019-03-23,17,0,ZP26SLAK_5_N001,273,1,0.23410999999999998,2019-03-23 16:00:00+00:00,2019-03-23 17:00:00+00:00
3650,2019-03-23,18,0,ZP26SLAK_5_N001,273,1,12.80428,2019-03-23 17:00:00+00:00,2019-03-23 18:00:00+00:00
3653,2019-03-23,19,0,ZP26SLAK_5_N001,273,1,30.68835,2019-03-23 18:00:00+00:00,2019-03-23 19:00:00+00:00
3656,2019-03-23,20,0,ZP26SLAK_5_N001,273,1,52.86841999999999,2019-03-23 19:00:00+00:00,2019-03-23 20:00:00+00:00
3659,2019-03-23,21,0,ZP26SLAK_5_N001,273,1,49.55375,2019-03-23 20:00:00+00:00,2019-03-23 21:00:00+00:00
3662,2019-03-23,22,0,ZP26SLAK_5_N001,273,1,39.66264,2019-03-23 21:00:00+00:00,2019-03-23 22:00:00+00:00
3665,2019-03-23,23,0,ZP26SLAK_5_N001,273,1,28.053079999999998,2019-03-23 22:00:00+00:00,2019-03-23 23:00:00+00:00
3668,2019-03-23,24,0,ZP26SLAK_5_N001,273,1,27.22989,2019-03-23 23:00:00+00:00,2019-03-24 00:00:00+00:00
3671,2019-03-24,1,0,ZP26SLAK_5_N001,285,1,28.8243,2019-03-24 00:00:00+00:00,2019-03-24 01:00:00+00:00
3674,2019-03-24,2,0,ZP26SLAK_5_N001,285,1,25.609560000000002,2019-03-24 01:00:00+00:00,2019-03-24 02:00:00+00:00
3677,2019-03-24,3,0,ZP26SLAK_5_N001,285,1,25.344929999999998,2019-03-24 02:00:00+00:00,2019-03-24 03:00:00+00:00
3680,2019-03-24,4,0,ZP26SLAK_5_N001,285,1,25.273310000000002,2019-03-24 03:00:00+00:00,2019-03-24 04:00:00+00:00
3683,2019-03-24,5,0,ZP26SLAK_5_N001,285,1,24.71528,2019-03-24 04:00:00+00:00,2019-03-24 05:00:00+00:00
3686,2019-03-24,6,0,ZP26SLAK_5_N001,285,1,29.4642,2019-03-24 05:00:00+00:00,2019-03-24 06:00:00+00:00
3689,2019-03-24,7,0,ZP26SLAK_5_N001,285,1,38.457029999999996,2019-03-24 06:00:00+00:00,2019-03-24 07:00:00+00:00
3692,2019-03-24,8,0,ZP26SLAK_5_N001,285,1,33.12562,2019-03-24 07:00:00+00:00,2019-03-24 08:00:00+00:00
3695,2019-03-24,9,0,ZP26SLAK_5_N001,285,1,20.21586,2019-03-24 08:00:00+00:00,2019-03-24 09:00:00+00:00
3698,2019-03-24,10,0,ZP26SLAK_5_N001,285,1,2.65064,2019-03-24 09:00:00+00:00,2019-03-24 10:00:00+00:00
3701,2019-03-24,11,0,ZP26SLAK_5_N001,285,1,0.14736,2019-03-24 10:00:00+00:00,2019-03-24 11:00:00+00:00
3704,2019-03-24,12,0,ZP26SLAK_5_N001,285,1,-0.013869999999999999,2019-03-24 11:00:00+00:00,2019-03-24 12:00:00+00:00
3707,2019-03-24,13,0,ZP26SLAK_5_N001,285,1,-0.019030000000000002,2019-03-24 12:00:00+00:00,2019-03-24 13:00:00+00:00
3710,2019-03-24,14,0,ZP26SLAK_5_N001,285,1,-0.02187,2019-03-24 13:00:00+00:00,2019-03-24 14:00:00+00:00
3713,2019-03-24,15,0,ZP26SLAK_5_N001,285,1,7e-05,2019-03-24 14:00:00+00:00,2019-03-24 15:00:00+00:00
3716,2019-03-24,16,0,ZP26SLAK_5_N001,285,1,0.34365,2019-03-24 15:00:00+00:00,2019-03-24 16:00:00+00:00
3719,2019-03-24,17,0,ZP26SLAK_5_N001,285,1,2.079,2019-03-24 16:00:00+00:00,2019-03-24 17:00:00+00:00
3722,2019-03-24,18,0,ZP26SLAK_5_N001,285,1,23.914279999999998,2019-03-24 17:00:00+00:00,2019-03-24 18:00:00+00:00
3725,2019-03-24,19,0,ZP26SLAK_5_N001,285,1,52.66305,2019-03-24 18:00:00+00:00,2019-03-24 19:00:00+00:00
3728,2019-03-24,20,0,ZP26SLAK_5_N001,285,1,73.43293,2019-03-24 19:00:00+00:00,2019-03-24 20:00:00+00:00
3731,2019-03-24,21,0,ZP26SLAK_5_N001,285,1,66.63838,2019-03-24 20:00:00+00:00,2019-03-24 21:00:00+00:00
3734,2019-03-24,22,0,ZP26SLAK_5_N001,285,1,56.10833,2019-03-24 21:00:00+00:00,2019-03-24 22:00:00+00:00
3737,2019-03-24,23,0,ZP26SLAK_5_N001,285,1,42.25627,2019-03-24 22:00:00+00:00,2019-03-24 23:00:00+00:00
3740,2019-03-24,24,0,ZP26SLAK_5_N001,285,1,35.57358,2019-03-24 23:00:00+00:00,2019-03-25 00:00:00+00:00
3743,2019-03-25,1,0,ZP26SLAK_5_N001,297,1,30.410140000000002,2019-03-25 00:00:00+00:00,2019-03-25 01:00:00+00:00
3746,2019-03-25,2,0,ZP26SLAK_5_N001,297,1,28.33144,2019-03-25 01:00:00+00:00,2019-03-25 02:00:00+00:00
3749,2019-03-25,3,0,ZP26SLAK_5_N001,297,1,27.71613,2019-03-25 02:00:00+00:00,2019-03-25 03:00:00+00:00
